puzzle,solution,clue_count,id
190020070804005390005093428006230847748056030231708009000507063009412780000369014,193824576824675391675193428956231847748956132231748659412587963369412785587369214,48,2004810
001006400076000000000000700000007840000000231000000000302100000005000000060000007,531786492876429315249351768123567849657894231984213576392175684715648923468932157,18,3895371
003007004080000130400000800000009000070000000039000001300000000200301000700000000,913587624587462139462913875124839756675124398839675241341798562256341987798256413,18,3921724
080000005062000000040000007100007000000010000008600040600000000490700050820060000,389276415762154893541938627134897562256413789978625341615349278493782156827561934,20,3759605
000467000070000080302008600020080000800000000000000000000000008430000000200000001,589467312674231589312958674125689743896374125743512896967143258431825967258796431,17,3940054
082100573070024010009000080000501020000960301000240698068000700547600139001075860,482196573375824916619753284896531427724968351153247698268319745547682139931475862,39,2591964
030000006000000000000005000090000004702050000000030000300000190010007002000090080,937842516651973248824615379193728654782456931465139827378264195519387462246591783,17,3942720
005000006000003004000000035001000482000008000400000000007006000000805000008010000,835472916916583724724691835671359482593248671482167593147936258369825147258714369,18,3909183
093050602201003504000000000000000758800100290020005060680000005037084000002037000,793458612261793584458261937146329758875146293329875461684912375537684129912537846,30,3179728
800009000001204000000870000000960000000000000072500000000050000000090080000008005,857619243691234857243875691518963472936427518472581936784156329165392784329748165,17,3974380
030020000000090000000010420008002009700000602600009381250000100087205000940100205,531426897462897513879513426318652749794381652625749381253964178187235964946178235,29,3249783
620700000000001060100800049050000407070000638000400000000907356563000970000000004,628794513497531862135826749951683427274159638386472195842917356563248971719365284,28,3254658
700030000000500070000070000000920706060053009000600301000000000100005000000000000,726431985341589672859276134513928746467153829298647351935862417174395268682714593,18,3922286
700000601003516007160278034007400509051000300834000076040031760300000400570824093,782349651493516827165278934627483519951762348834195276248931765319657482576824193,41,2469925
000007000000063010000900000000000002270500609000000000500000000040000700620001095,362417958859263417714958263485639172271584639936172584593726841148395726627841395,19,3852608
000050000000021060000008200000000000850010600170000000007032050000000000000090000,291356784748921563536478219623584197854719632179263845987132456312645978465897321,17,3954250
200006000000002500000000002000000800000060100300070000000730000003200000004050001,241596387738412596659387412417925863592863174386174925865731249173249658924658731,17,3952102
001000050009708000080000090800400030450200000013800400000000023000903580000500000,341692758629758314785314692896475231457231869213869475568147923174923586932586147,24,3558146
043000090802305000700090000900714026008530014000000030059000000300000050180002003,543167298892345167761298345935714826628539714417826539259473681374681952186952473,29,3205355
005000030000020000000000000007000500050000046400000800000270010000001304100405002,725896431341527968698143275987614523253789146416352897534278619872961354169435782,20,3766509
000008000004000800800002060900000080008029500000000920000070001000800400000000000,156738249294561837873942165962315784748629513531487926385274691619853472427196358,18,3880134
000800000060000007000020000000903075001708004000000301003000010000000000016000200,539874162162395487487621539624913875391758624875246391753482916248169753916537248,19,3824480
105003000060000010008000602000720090001350240420009503000000004010402000004000100,195263478362847915748591632653724891981356247427189563879615324516432789234978156,27,3350577
100000000000000000000605000076009004800040000003056000000060009000001040600000000,198374562265918437734625891576289314829143675413756928381467259952831746647592183,17,3970395
007000000000000010000800070000000000408060020570000000300000090000050200704000003,657214938893675412241839576936527184418963725572481369365742891189356247724198653,17,3974105
538029176607530000429607300070284960196075002080190053703852010901763020852941037,538429176617538294429617385375284961196375842284196753763852419941763528852941637,55,1598426
000000007000000900000500640000000070000700002100050080012000004800004000000001000,935468217684127953271593648523849176498716532167352489312985764859674321746231895,17,3966860
000800000080000000020000000008000500000008320002070100001703050000080700070000400,397856241586214973124937865618342597759168324432579186841723659965481732273695418,19,3861152
020008070030002000080013200006039052270000000300020400000000000712840639003000580,524968371137452896689713245846139752275684913391527468458396127712845639963271584,30,3147754
698234175570689342243517896857096421124870963369142758712950630436720589985463217,698234175571689342243517896857396421124875963369142758712958634436721589985463217,75,315808
000000000000100200000070000000001400000750008000000050000000006060000805008643000,742985631895136274316472589579861423234759168681324957927518346463297815158643792,17,3990112
500000090903000810000390050080040070400000000769008000600200000394005200000009000,526814397973652814148397652285143976431976528769528143657281439394765281812439765,25,3481938
000000000040003200100000007000000690400000002000070000870040000610509000000000040,735182469946753281128964357257418693481396572369275814872641935614539728593827146,18,3880984
240653798536970014789124563924310087153860042670490130367289451415036829892541376,241653798536978214789124563924315687153867942678492135367289451415736829892541376,70,652054
000000000000000004000735000000050000580000400690310000000000000000500076050000001,826491537375286194941735682134857269587962413692314758768129345219543876453678921,17,3983972
526041000780265419194830650450183060070000030300706005000000720007609004801000096,526941378783265419194837652459183267672594831318726945965418723237659184841372596,42,2407425
000269007500041200926870304602007003453126908798004162241600730869750421005412089,134269857587341296926875314612987543453126978798534162241698735869753421375412689,54,1684901
920170530035400180781000400357020918810730002200000053063010800100057360008046290,924178536635492187781563429357624918819735642246981753463219875192857364578346291,44,2266612
000001000000007020007000005000000540000500080150008600010000200000090100000100700,682951473591437826347862915738629541269514387154378692413786259876295134925143768,19,3815532
000000000000906000200035070004060090020000010000009703000040000000000006000000020,345187269817926354296435871734861592529374618681259743968542137452713986173698425,17,3969601
000000000000006000000000000010280004005470690000000002004000006000004007970000000,296548173137926485458317269619285734825473691743169852384791526562834917971652348,17,3990626
000000000000005000004097163096000274740009001000700009400000000000000008000078300,279613485631845927854297163396581274742369851518724639487932516923156748165478392,23,3567289
900000806070008000006300504651083490080090601090050080000002030260007000739541200,923475816574618923816329574651283497382794651497156382145862739268937145739541268,35,2864018
006200000000000015000090000000000403320000060900400000000000002600000000003008900,436215897798634215512897634185769423324581769967423581871946352649352178253178946,17,3967047
000700100000051028001000004983002050000500300000000200208000500010900860090008010,829746135476351928531289674983462751642517389157893246268174593714935862395628417,26,3413079
800000000500010009900000060000178002187000053200005080009000020705602034008000000,861924375573816249942537168354178692187269453296345781439751826715682934628493517,27,3371744
000700082070000460000000000000000040005040200400002500000900000200000009000006000,654719382179283465823564917982635741365147298417892536541978623236451879798326154,17,3939516
008009000000000000009000816600900000300000060000007030000290000000000090905000087,168379425254618973739524816687932154392451768541867239873295641416783592925146387,19,3819786
040020070076000003090057840309060004104008027007405089060001030008003060032546008,841329576576184293293657841389762154154938627627415389465891732918273465732546918,37,2689138
270614083035297164601850027352769841418020070796481235027946318183572496964138752,279614583835297164641853927352769841418325679796481235527946318183572496964138752,70,669919
000000002071004000006000000000280500082043010000090260060000000000010400200000000,953178642871624395426359187197286534682543719345791268564937821739812456218465973,20,3781029
000000000040008007080001000500437080070020010000050000000002000400000201000000000,715364829643298157982571436591437682374826915268159743836912574457683291129745368,18,3902134
000008060009573400000000000000800000061000000028100000840009600090000700000004009,735428961619573428284961573473892156561347892928156347847219635192635784356784219,21,3722090
000050009000000600090008753200000000148506090000090100000800000000000000000070802,681753429735429618492618753279184536148536297563297184957842361824361975316975842,21,3732528
000000000003002600006000050000000830008410000000800000000000001100000000307001520,251678394493152678876394152514267839938415267762839415625783941149526783387941526,18,3914683
300504000000027000070000000000002000020000000000090050050000300000600041000070005,389564127645127938271938564968452713524713896137896452856241379793685241412379685,17,3970889
200000017009173825170258964925364781300810592810000436036580009081002673402036000,258649317649173825173258964925364781364817592817925436736581249581492673492736158,53,1715509
000000000082600010090400000000000009005300000800000060000000000400020006008900030,714258693582639417396471285163784529925316748847592361659143872431827956278965134,17,3948747
060000098000000000000200050050802000000000000002000070020000100500108060000000500,365741298289365714741289356457812639693457821812693475926534187534178962178926543,17,3948213
000060000000000008600007000106400500590612004004009106040123800230000940000094031,352861479479235618618947352126478593593612784784359126945123867231786945867594231,31,3065003
030100000050003000000095400080400500500900000000602300005000060207580000000006000,438167952952843671671295438389471526526938714714652389895314267267589143143726895,22,3630172
612584739379126548458793102061459327237618495945372681794231856123865974586947213,612584739379126548458793162861459327237618495945372681794231856123865974586947213,79,107419
400000020000000000000002010704080000009000000020009000200000005100400002040020000,461735829982641753375892614754283196619574238823169547237918465198456372546327981,17,3984081
638000100000700800071080004000000502000050000000107000004000300160040005000000000,638429157942715863571386294716893542389254671425167938894572316163948725257631489,21,3723031
800310900000628100501704200000039700000800000080500309724000590090000000608950007,862315974479628135531794268156439782943872651287561349724186593395247816618953427,32,3020025
009000000000009070000510402000002084000000006000605020090706003000004060006300000,429867135153249678687513492365192784912478356748635921894756213231984567576321849,22,3647801
048090000012807009305006800800000000200900053001402900980600002020309605050020300,748593261612847539395216874879135426264978153531462987983651742427389615156724398,33,2965497
520679143960034208000280697105700300279306815634851729746503082002400500351928476,528679143967134258413285697185792364279346815634851729746513982892467531351928476,59,1373168
000007100000001060001000000020900000090000000045206007000809005070060900380000000,968347152437521869251698734826973541793415628145286397612839475574162983389754216,21,3741219
349786120680021349125943687712400068504069710968217534496078250053694871870352096,349786125687521349125943687712435968534869712968217534496178253253694871871352496,67,870978
070200480002504100480000630900000000007000000260745003050000000000007000090000001,179236485632584179485971632913862547547319268268745913751693824824157396396428751,24,3548418
030208000000010005000090001000000000000000000908006000700060800000001050300020000,631258479479613285285497631167532948523984167948176523714365892892741356356829714,17,3939580
000000000057300000326100000003000007001800530000060010000008000000000000030000000,184957362957326148326184975563241897241879536879563214612498753498735621735612489,17,3954052
000060000000000060000070000065700030090680700000001000000000000406000859000006300,953468172712593468648172593865724931391685724274931685137859246426317859589246317,19,3830795
080093000000000000000000000000000008100800000050000000070004005523000006008502000,485293617239761584716458932397146258164825793852379461971684325523917846648532179,17,3981877
000080600004000100003090507000100060006040700720000050008000000300000200400000090,572381649694275138183496527945127863836549712721638954218963475369754281457812396,21,3706182
208670154609140200040038697800020506000010900000564830351782009496351728780096310,238679154679145283145238697813927546564813972927564831351782469496351728782496315,51,1849506
900000000000300001020000000000000003300400006010030090000000000200106004430020000,943812675576394821128657349894261753357489216612735498761543982289176534435928167,18,3918244
010490500900603081060100000620010408007040650080065000000501000800026000300000009,718492536942653781563178924625317498137849652489265173296531847874926315351784269,30,3155367
405700002000500000030200495201950043740120080589074200076892050920430000004010008,495763812812549637637281495261958743743126589589374261176892354928435176354617928,40,2541827
000000017000000000000000000000003000050010030030680940065800003000000000800030200,326598417417362589589471326941723658658914732732685941265849173173256894894137265,18,3904368
205080000841000750000000000020800000009000000007250001760000100008000000000002000,275481963841936752396725418524819376189367245637254891762548139458193627913672584,20,3812492
706418050230976184048320769450637910981500376367800420073169800619284030804753690,796418253235976184148325769452637918981542376367891425573169842619284537824753691,61,1214554
100080000000000007000510004703000200400000003025000000000000402070002001600901000,157384629834629517269517384713846295486295173925173846591738462378462951642951738,21,3704665
982713604173546289456802300695128740307960812208437096831604925020381460060259138,982713654173546289456892371695128743347965812218437596831674925529381467764259138,66,906924
503400782000000000800900000406080007075360021008759043160807035000000970009540000,593416782641278359827935164436182597975364821218759643162897435354621978789543216,35,2812773
100867052867532419502149687256913874913784526084256193628305741095471268471628935,149867352867532419532149687256913874913784526784256193628395741395471268471628935,74,430238
060000000001000000300000004030000400009000000000000009010800000607900800842000003,764395281281764395395281764536129478129478536478536129913842657657913842842657913,18,3931293
694005871035107609007964253001009000580670490409050016900730064006590380378406925,694325871235187649817964253761249538583671492429853716952738164146592387378416925,51,1859994
160800500740230000000000700000402030070300001003610000400003009020000000090000000,169847523748235196532961784816472935274359861953618247481723659327596418695184372,23,3618047
009000020040000005081090674090070001000004000000000040000000000000009060000000007,359467128746812935281593674493678251512934786867125349634781592178259463925346817,18,3916364
050000000900400008023700100000030004009500000500000000000005000001842700070090000,758916243916423578423758196167239854239584617584167329842675931391842765675391482,21,3711199
070960000054030080690000003026850030000070000000000000200000070060007000407000050,372968541154732986698514723926851437581473269743296815239685174865147392417329658,23,3624409
153900806000608010008500079305420080800705004240186530520894100001250408900361700,153972846792648315468513279375429681816735924249186537527894163631257498984361752,45,2223067
000000006000500000000270300050400063000780000009100000900000000000000900800900030,287349516394516278561278349758492163136785492429163785972634851643851927815927634,18,3902615
000000000000005004000060000070010003000900050000006000000000100007090305000050028,725148936369725814148369572576812493812934657934576281653287149287491365491653728,17,3952674
930051008500007000008093510000009000000300041003160090000410729000500000000002360,932651478516847932478293516641789253897325641253164897365418729729536184184972365,29,3192928
817059236004630817030718000370001009569070040000900302491526783620387090783100620,817459236954632817236718954372841569569273148148965372491526783625387491783194625,51,1828502
000007200000000000060080090000002050000600004056000900600000009000000008000309020,381497265794265183562183497438972651279651834156834972627518349943726518815349726,18,3919147
000108004000000908000074000002006005407000006000000001090007040520010000000400000,235198764746523918981674253312986475457231896869745321193867542524319687678452139,21,3719006
003000000480920100700000030000002000040000700300001080000009500050000000000000000,923715864486923157715486239698372415541698723372541986164839572257164398839257641,17,3956673
901835620460709805503624719258401973006973082397502401620047398004098256830006140,971835624462719835583624719258461973146973582397582461625147398714398256839256147,60,1284056
080000030040300000000710400000006100000090000010400620000100000000000008005000000,187954236549362871623718495354276189762891543918435627876149352491523768235687914,17,3959619
000000080730000401000300000000007000200000040100030070500001000000060009000900000,926145783738296451415378962384627195267519348159834276592481637841763529673952814,17,3961444
093500020000000100150000009000008000008000010000000080000000000009025307300060000,793516824842973165156482739521348976438697512967251483285734691619825347374169258,19,3836829
050100000000960305080000000006700000000000003094003701000000030040000000060010200,753142968421968375689375142536721489217489653894653721175294836942836517368517294,20,3768602
600000500000000000000050080000004000050070109000000000000002076000401020020000004,682749531531268497497153682768914253253876149149325768314582976976431825825697314,17,3952974
003049820400007000000000000000603040000000000000000002000020000067000000340008000,613549827495287631872361459928673145154892763736415982589726314267134598341958276,17,3961121
003007000749500010200300409601000980037000000000100047970000104014000250000410000,163947825749582613285361479651734982437298561892156347978625134314879256526413798,30,3166595
300000005800000400072000300000000090000370000093002108980020500000000000000004000,319247865865931472472586319624815793158379624793462158981723546546198237237654981,20,3763761
006005000030000007090000000980020010000010000040809000000008090000000000003006000,176345289534982167298761543985627314762413958341859726417538692629174835853296471,17,3966659
820900014007010000400200900702000005500807090009000020078030000610002000004700000,825973614397614258461258973782391465546827391139465827978136542613542789254789136,27,3342513
720000000100200004800000000402835600009024000000096472000610307307000260200070958,726348195195267834834951726472835619619724583583196472958612347347589261261473958,33,2947424
483157002517029834269840105894315726670084301135762948301076209756290013028401507,483157692517629834269843175894315726672984351135762948341576289756298413928431567,65,986483
000000000000000000000001000003810000000000000800007600090100400080000030540009016,258743169619285374734691528963812745475936281821457693397168452186524937542379816,17,3977067
086200004002400986014089700071836090000074608638502001043965007009721000027000500,986257314752413986314689752471836295295174638638592471843965127569721843127348569,43,2361724
000000900000000800000000630000043009600012700000050006000000067000000000050090080,187536924563429871492178635875643219634912758921857346349281567218765493756394182,18,3915346
030000000700000060000080000000010000000300020000206007072008000003070000000500002,431625879789431265625789341296817534817354926354296187972148653563972418148563792,17,3991045
508009000972401800000830000725040003001007900000000507050000000000050700407608050,538279461972461835164835279725946183381527946649183527253794618816352794497618352,29,3242750
643012005509603218802579346000426001098730604426108537084951760307004159950367480,643812975579643218812579346735426891198735624426198537284951763367284159951367482,59,1363666
000060971684091003901253684360007152152030400400002060705026040206009010809075036,523864971684791523971253684368947152152638497497512368715326849236489715849175236,47,2090668
000040076160000000000070000000001400006003050002000061000000010000000034200504080,329845176167392845854176392785961423916423758432758961543687219678219534291534687,21,3728450
001035600000197032052046790600300004703050009524000073135624087046700305897513026,971235648468197532352846791689371254713452869524968173135624987246789315897513426,48,2003308
095000300200000906430059000910060700806307109372900508760030495509780030003504600,695278314287413956431659872914865723856327149372941568768132495549786231123594687,41,2496510
020403500071029048004070902102890073600034025007250609209308700705902006800047000,926483517571629348384175962152896473698734125437251689219368754745912836863547291,43,2350627
000460000008000060030000205002000000000020000000010028000006000000058000085007090,527463189918572364436981275892735416641829537753614928374196852169258743285347691,19,3856240
000000000000000000001003050000007290000000000009000000038000007052006089006300000,675981432243765918891423756564817293187239645329654871938542167452176389716398524,17,3972971
734200000082006704691007002050000003200071408003054209017040800800009340340628000,734285691582196734691437582458962173269371458173854269917543826826719345345628917,39,2569954
080900000000050000400000000004062000000700094070000000000000300000000010030021008,687913245391254867425876931914562783256738194873149526142685379568397412739421658,17,3952560
100409800049287160800605309650048271408720603000563408082170534004090010716000902,165439827349287165827615349653948271498721653271563498982176534534892716716354982,49,1974506
700498001089010000301065080900000640000923100005604002890000004210046093564030017,756498321489312756321765489932157648648923175175684932893271564217546893564839217,39,2600474
049000005528000003060000947003020000200048306000009002030000600000690000900000050,749136825528974163361852947693521784215748396487369512132485679854697231976213458,26,3423249
000140002430000005209000000000000000050000800028300000710000000005401098000000000,586143972431927685279658134947862351153794826628315749714289563365471298892536417,20,3793825
150003790789100623032098145065237981908406037273001450520079810840562379397814562,154623798789145623632798145465237981918456237273981456526379814841562379397814562,62,1159308
604003000000028604000000700002000357000030842000000900109002000500000170008000023,694173285731528694285469731842691357916735842357284916179352468523846179468917523,26,3433886
893260000006051030710030000081692000574000602020540310000425003037980000000000000,893264751246751839715839264381692547574318692629547318968425173137986425452173986,35,2824914
009600408008070000010003000000000600003200070700300000051400087000050064600700000,279615438348972156516843729482597613163284975795361842951436287827159364634728591,24,3545791
000000000000008052000200001000000000028000000007000200090003500030800000050700004,275194836149638752683257491364582179528971643917346285792413568431865927856729314,17,3950856
000050009000000000085000000700000000043500020000000400100300000000005001500000304,264853719971642853385719642712436598643598127859127436126384975438975261597261384,17,3999971
009013658000790200001650000007005800002800071800000005063080042004030900000142530,749213658685794213231658794417325869352869471896471325563987142124536987978142536,34,2880012
000200000300000000000300000000000030020010080030060025400109070000030090000600004,817256943349871562265394718786542139524913687931768425453189276672435891198627354,19,3856750
007000502100908000030001700000600095001003000004000000710000000000097000000000001,897364512125978643436251789378642195951783426264519837719836254542197368683425971,20,3773808
000050000000316040000900000000020006000030197300000000840000070000103900003400000,497258613528316749136947852971824536284635197365791428849562371652173984713489265,21,3711833
070630001000000600600000074000003000400000050000000000082000000910000380006080000,574638291291574638638291574157463829463829157829157463382915746915746382746382915,19,3822378
000850000800003000000000000000600008000020001030008007000405270000000405000070010,194852763852763194763194852527631948948527631631948527319485276276319485485276319,19,3827024
800050000000020506056470001000006807000000305600080000543000629700960450209300100,821659734374128596956473281192536847487291365635784912543817629718962453269345178,32,3041593
903470605165938047427056893348720956596384172712569438874215369200003784639847521,983472615165938247427156893348721956596384172712569438874215369251693784639847521,71,615803
000000300000001905050000600040307000000004007300000004067009000500000800000040006,716895342423761985859432671945327168681954237372618594267189453534276819198543726,20,3780401
950328470023000915407150832078010593030802041614930280000580700002691350380247009,951328476823764915467159832278416593539872641614935287196583724742691358385247169,52,1803975
000782043080030050030065020213096507500003069006570000300050812000020000021349000,965782143782134956134965728213496587578213469496578231349657812657821394821349675,37,2700757
705102693204006785690807214050429806836571900042368150329685000000203568060714309,785142693214936785693857214157429836836571942942368157329685471471293568568714329,57,1491475
543617829289435671761892453976283514328501796154769238897324165432156987615978342,543617829289435671761892453976283514328541796154769238897324165432156987615978342,80,26801
002000900754901000100000000075000300000000000000570800000000600000008020000000000,632457981754981236189236457975812364218364579463579812897123645546798123321645798,17,3948246
780005000000000000001000000300008090000060473000700000100000080000000900400000006,784125369936487215521639847347518692815962473269743158192376584673854921458291736,17,3986157
310006000000000000005000060967000000020000005100000000000050204570000003200060500,312876459786945321495132768967514832823697145154283976638759214579421683241368597,20,3782529
071005800600000230352069100209080500100920086000014900704050692000470050510000078,471235869698147235352869147239786514145923786867514923784351692926478351513692478,38,2637457
000028000000090001930701000000060100401000369000105000000004010040000000002900000,517628493286493751934751628728369145451872369693145872869534217345217986172986534,22,3677940
976300400841607203523180706082019500607008004004700832069573008700021649010906305,976352481841697253523184796382419567657238914194765832469573128735821649218946375,50,1928302
000000000008000000000000009040365070000100000000004003007000080004000207085000304,439651728728943516516872439942365871653187942871294653297436185364518297185729364,19,3851228
207900600030027040095316728040060072619273004020450901050090107060731285371502090,287945613136827549495316728548169372619273854723458961852694137964731285371582496,49,1981730
040030200200401000098000540009060000000000800004009607000100000010000400700002000,541938276276451398398726541859367124637214859124589637462195783915873462783642915,22,3637085
026054000190007500008300270080030020000002000060085000010000000070040000000000002,726854913193627548458391276587439621934162857261785394619278435872543169345916782,23,3563443
000000900900000000007080006030020800800000000090050000000000061000007080209010000,146372958958164327327985146634729815815643792792851634473298561561437289289516473,18,3881441
500060104000001005000000090000000007004509003000630040000000002000000009900000008,578963124639241785412857396326418957184579263795632841851796432243185679967324518,19,3827806
900624158640108973185970624856317492029865317371092865718239506003546781564781239,937624158642158973185973624856317492429865317371492865718239546293546781564781239,71,565808
000003700000005080000490000000204000000900800009030020000300000000069000007080000,516823749794615382328497561831274695472956813659138427185342976243769158967581234,18,3899625
043000000000500901700000000000340000004090062009000730008000007035001608407906000,543719286826534971791862453652347819374198562189625734968253147235471698417986325,26,3392526
617304582258671403349285170592168734073509061180430025021746359935812647004950218,617394582258671493349285176592168734473529861186437925821746359935812647764953218,68,768222
000100300000070050085300000250000000800035000009000005000000003600000021000000009,947158362326974158185362974253496817871235496469817235798521643634789521512643789,19,3832180
059687010030050867786030590000015978090463005502708603603041280100809036000306450,259687314431952867786134592364215978897463125512798643673541289145829736928376451,48,2018587
000000000000090000006000000005030782030000500000000000060005000510820000000060300,392678154451293678876154293645931782139782546287546931764315829513829467928467315,17,3941251
060809751940070600170263480004700360806095100217038040083000016021384097050100000,362849751948571623175263489594712368836495172217638945483957216621384597759126834,45,2230281
000000900603901002000000000060000020000000000905000010400000000500008090036090000,287346951643951782159782346768413529314529867925867413491275638572638194836194275,18,3925446
000000054060000000900000000800000400000000090000004000200005000504001069000002040,381267954762549318945183726827956431413728695659314872296435187534871269178692543,17,3992609
076105200100904673040067801583410060400700380709530024205040700694000502037251496,376185249158924673942367851583412967421796385769538124215649738694873512837251496,49,1984938
001000000004000600000070000007582000080000070403100000046000000200000000050046000,821635947974821653635974812197582436582463179463197528746219385219358764358746291,19,3821294
000609031650400080401207000963148700705003040108025060010500004390802500076390002,287659431659431287431287659963148725725963148148725963812576394394812576576394812,41,2475474
817003009469780030005946807001390006920674581746100903174005692358209174690407350,817523469469781235235946817581392746923674581746158923174835692358269174692417358,56,1535349
309007060002000080004000500230005900057000208000803000090070005000000000000064000,389257164572416389164938572238745916457691238916823457891372645645189723723564891,23,3589665
000400005000100078500000000053000000096370800080010530000000080078900000000000006,837492615924156378561783249753248961196375824482619537649531782278964153315827496,22,3686909
800000703004000000030069000000002390002000600900400075000070069005090000600040000,869524713524137986137869452486752391752913648913486275248375169375691824691248537,23,3566649
049850300508000002000904000000000000050000000007002050000000000000200000082500000,249851376518367942673924815824135769351796428967482153735649281496218537182573694,18,3894145
000000000030600700700000800000820000070005000000030000000000000207190005000002090,864217953935648712721359846596824137173965428482731569319586274247193685658472391,17,3958058
000070000100080000006004500761003085203050006059700020090002803400097061602008750,385976412124385697976124538761243985243859176859761324597612843438597261612438759,34,2922035
000000053530200470004000000026000000050820007070403600000007000040000000000940000,261794853538261479794538126826179345453826917179453682382617594945382761617945238,22,3633174
000400000065001000000000802001004900080000100000500300000000000090008000006000001,128473596965281734347659812251834967483796125679512348814367259592148673736925481,17,3977812
000000000070000001000408000700030200010080004000005086000300009000000860009000000,593621478478593621621478593786934215215786934934215786862347159347159862159862347,18,3890886
050000008000020007000000003008006090000205010000900005005000400000000000004050000,751693248369428157842517963528176394493285716617934825185769432976342581234851679,17,3989381
000000000010600000000070060000300002700000000000019730003400095040000000000030040,364298517517643829829175364951367482736824951482519736173486295648952173295731648,18,3932570
010040000000000040000009010204700000000400000000000030009054600000080000050600000,315246879978513246642879513234768195591432768867195432189354627726981354453627981,17,3951542
000000000000020090008093040000000000000406000004010030003000000001002060607100000,936547821475821693218693547152938476389476215764215938823769154541382769697154382,18,3917959
000500000020000500540320610000000000006205009800000000000002000000000700000064000,681547392329681574547329618275893461416275839893416257764952183952138746138764925,18,3928292
070316250020847601061502084082003500430100002056020000040030900695204070700659400,874316259529847631361592784982473516437165892156928347248731965695284173713659428,43,2371194
520007001000020006000009080001005060000090800006300000010053020000002109000000030,528647391139528476647139285381275964275496813496381752914853627853762149762914538,23,3606637
002000008000000090078920060000700200000003070009002000000000900017040005090000100,942635718653187492178924563531798246426513879789462351265371984317849625894256137,21,3742354
864931257103250648705648900512764003389125064470803125231076489057409312948312576,864931257193257648725648931512764893389125764476893125231576489657489312948312576,68,753308
002050600000200000007009000206000000080000902100000007000300000000900005000005000,842753619961248573357169428296487351784531962135692847578316294613924785429875136,17,3979946
400000050005800001003072480807900010000040090000020004050080000900000000082400005,498316257275894631613572489847963512521748396369125874156287943934651728782439165,25,3477329
000000002005090080000503109000612000000000000000000075000080043809000000000200008,961478532235196487784523169573612894498357621126849375652981743819734256347265918,20,3786468
020000000000000008006700205002000900001090007090050000000500380070800000030060704,523618479947325168816749235752183946381496527694257813169574382475832691238961754,22,3626793
523649781187325649946781325875932164461578932239164578618257493394806257702493816,523649781187325649946781325875932164461578932239164578618257493394816257752493816,79,96808
800600050020000800010000960000000085060050000008002006001000000000000000002000007,843629751926517834715348962239761485167854293458932176691475328574283619382196547,18,3881349
461090800208006000300205000000600200603009000002040060925004010800000000100002080,461397825258416937379285146584631279613729458792548361925864713846173592137952684,28,3287222
600009000402806900000024000000098020039040000000001809200080340000010000008403060,685739412412856973973124685156398724839247156724561839261985347347612598598473261,27,3374661
300056000000000040600700308000000061900000520000005900000020780700000000020807000,381456279297183645654792318542379861973618524816245937165924783738561492429837156,22,3661228
038001500000000000000000908000000020000000080027300000000000206200800090000006000,938761542542938761761542938385619427619427385427385619854193276276854193193276854,17,3960831
000090040000000000410000090060030009308200000000600708000000000703000900001000000,832596147956147382417382596164738259378259614529614738285961473743825961691473825,18,3936379
000000000000710400000000050000107000009000003000000000900004005507900000002000610,751649382283715496694238157325197864179486523468352971916824735537961248842573619,17,3975565
000001000000067908006008051200680000000000004000005730600009203300006000000000400,849531627153267948726498351237684195591372864468915732674859213312746589985123476,23,3619977
000000004000480300400150000010200008800060000097000100009000800000690000000000500,135926784962487351478153629516279438843561972297834165659742813381695247724318596,20,3773073
005000400040560000000040000000300200003000560000000003000400006000092000000631920,365179482842563791971248635658317249713924568429856173297485316136792854584631927,21,3721670
739158026264793518185246973970531842513482697428960351357814069692375184841629705,739158426264793518185246973976531842513482697428967351357814269692375184841629735,76,296396
000504090005000000320000004050000000000000040280000930000010008000035009900000060,178564293465923781329871654754396812693182547281457936536219478847635129912748365,20,3768157
500310940060000205000000103000900002054103600000040031090000007715630800008001306,572316948361894275849527163137968452254173689986245731693482517715639824428751396,32,3031194
000057000350208469018900003040073286173602945682040070030426000006090000000031624,964357812357218469218964753549173286173682945682549371831426597426795138795831624,43,2356771
092000040065013200400809070307001800628000090910602000580007000003200608240000000,892756143765413289431829576357941862628375491914682735586137924173294658249568317,33,2978889
300000000009004008008019000000000000000000000920400000040000090100096040000000080,354278619619354278278619354465837921837921465921465837743182596182596743596743182,17,3971054
295817634178640092436529871951478263084236159002195487517384926843962715629001348,295817634178643592436529871951478263784236159362195487517384926843962715629751348,74,434886
000000000009210004010060000001000400400000006006085000000000048003040002000500000,364859217859217364217364859921736485485921736736485921592173648173648592648592173,19,3850897
968300100000001000000090200802005006000280001000009000005000007040700020687520000,968372154723451698514896273872135946496287531351649782235914867149768325687523419,26,3402802
060001243342060079901300508700429356420650807653018924180297435297534000534080790,865971243342865179971342568718429356429653817653718924186297435297534681534186792,57,1494785
002000800009000050000809001000058000000000085008100300200570000000060000000000000,612735894849612753735849621327458169196327485458196372263574918981263547574981236,18,3920866
600002000025700000000008000000000000040000700000100068508001000700006305000003100,684532971325719846197468253856327419941685732273194568538271694712946385469853127,20,3809365
000020000000000000020700100000000900900010000000002030200000400400050000081490000,148629753735148692629735184513864927972513846864972531257381469496257318381496275,17,3994280
000000000000008619000020007800002405002000000000000900204007000080000500000000040,738961254425738619961425387876192435192543768543876921214357896689214573357689142,18,3923760
